typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
A,20170101,2017,52,2017,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,2100,Sea,8,kg,11275428.0,False,8,kg,11275428.0,False,11275428.0,False,0.0,False,13528254.0,13004361.0,13528254.0,0,False,True,
A,20170101,2017,52,2017,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,2100,Sea,8,kg,342.45,False,8,kg,342.45,False,342.45,False,0.0,False,584.875,,584.875,0,False,True,
A,20170101,2017,52,2017,96,BRN,Brunei Darussalam,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,2100,Sea,8,kg,9033.0,False,8,kg,9033.0,False,9033.0,False,,False,51646.973,,51646.973,0,False,True,
A,20170101,2017,52,2017,70,BIH,Bosnia Herzegovina,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3000,Land,8,kg,7271492.48,False,8,kg,7271492.48,False,7271492.48,False,,False,3211740.06,,3211740.06,0,False,True,
A,20170101,2017,52,2017,70,BIH,Bosnia Herzegovina,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3000,Land,8,kg,979212.0,False,8,kg,979212.0,False,979212.0,False,,False,,971305.64,971305.64,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3100,Railway,8,kg,399171.0,False,8,kg,399171.0,False,399171.0,False,,False,,115630.751,115630.751,0,False,True,
A,20170101,2017,52,2017,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,4072684.0,False,8,kg,4072684.0,False,4072684.0,False,,False,1970087.517,,1970087.517,0,False,True,
A,20170101,2017,52,2017,8,ALB,Albania,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,645999.6,False,8,kg,645999.6,False,645999.6,False,,False,,292389.445,292389.445,0,False,True,
A,20170101,2017,52,2017,24,AGO,Angola,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,3185.0,False,8,kg,3185.0,False,4994.0,False,,False,4816.4,4477.49,4816.4,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,1103524.0,False,8,kg,1103524.0,False,1103524.0,False,0.0,False,997506.37,,997506.37,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,X,Export,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,7259163.0,False,8,kg,7259163.0,False,7259163.0,False,0.0,False,,7948588.63,7948588.63,0,False,True,
A,20170101,2017,52,2017,51,ARM,Armenia,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,2866469.0,False,8,kg,2866469.0,False,2866469.0,False,,False,,985164.18,985164.18,0,False,True,
A,20170101,2017,52,2017,51,ARM,Armenia,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,623548.48,False,8,kg,623548.48,False,623548.48,False,,False,756701.58,,756701.58,0,False,True,
A,20170101,2017,52,2017,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,623548.48,False,8,kg,623548.48,False,623548.48,False,,False,756701.58,,756701.58,0,False,True,
A,20170101,2017,52,2017,51,ARM,Armenia,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,2866469.0,False,8,kg,2866469.0,False,2866469.0,False,,False,,985164.18,985164.18,0,False,True,
A,20170101,2017,52,2017,68,BOL,Bolivia (Plurinational State of),M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,553077.0,False,8,kg,553077.0,False,553077.0,False,0.0,False,193938.02,179847.66,193938.02,0,False,True,
A,20170101,2017,52,2017,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,7213745.0,False,8,kg,7213745.0,False,7213745.0,False,0.0,False,9448472.0,8194887.0,9448472.0,0,False,True,
A,20170101,2017,52,2017,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,14510.28,False,8,kg,14510.28,False,14510.28,False,0.0,False,5797.63,,5797.63,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,27691570.0,False,8,kg,27691570.0,False,27691570.0,False,,False,8156476.603,,8156476.603,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,2412677.0,False,8,kg,2412677.0,False,2412677.0,False,,False,,1553071.457,1553071.457,0,False,True,
A,20170101,2017,52,2017,104,MMR,Myanmar,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,17579.0,False,8,kg,17579.0,False,17579.0,False,0.0,False,,23015.74,23015.74,0,False,True,
A,20170101,2017,52,2017,51,ARM,Armenia,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3900,"Land, not else classified",8,kg,530800.0,False,8,kg,530800.0,False,530800.0,False,,False,212258.6,,212258.6,0,False,True,
A,20170101,2017,52,2017,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,3900,"Land, not else classified",8,kg,530800.0,False,8,kg,530800.0,False,530800.0,False,,False,212258.6,,212258.6,0,False,True,
A,20170101,2017,52,2017,68,BOL,Bolivia (Plurinational State of),M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,9200,"Postal consignments, mail or courier shipment",8,kg,1.0,False,8,kg,1.0,False,1.0,False,0.0,False,30.46,2.0,30.46,0,False,True,
A,20170101,2017,52,2017,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,9900,Other,8,kg,9217678.85,False,8,kg,9217678.85,False,9217678.85,False,10125340.7,False,,25764699.009,25764699.009,0,False,True,
A,20170101,2017,52,2017,51,ARM,Armenia,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,9900,Other,8,kg,76040.0,False,8,kg,76040.0,False,76040.0,False,,False,94211.77,,94211.77,0,False,True,
A,20170101,2017,52,2017,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,9900,Other,8,kg,76040.0,False,8,kg,76040.0,False,76040.0,False,,False,94211.77,,94211.77,0,False,True,
A,20170101,2017,52,2017,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C00,TOTAL CPC,0,9900,Other,8,kg,3.0,False,8,kg,3.0,False,3.0,False,0.0,False,26.34,,26.34,0,False,True,
A,20170101,2017,52,2017,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,4304265.0,False,8,kg,4304265.0,False,4304265.0,False,,False,2086902.655,,2086902.655,0,False,True,
A,20170101,2017,52,2017,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80930,"Fruit, edible; peaches including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,2017.86,False,-1,,0.0,False,2017.86,False,0.0,False,3930.77,,3930.77,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,1099880.0,False,8,kg,1099880.0,False,1099880.0,False,0.0,False,994365.45,,994365.45,0,False,True,
A,20170101,2017,52,2017,70,BIH,Bosnia Herzegovina,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,7271492.48,False,8,kg,7271492.48,False,7271492.48,False,,False,3211740.06,,3211740.06,0,False,True,
A,20170101,2017,52,2017,72,BWA,Botswana,FM,Foreign Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,242867.22,False,8,kg,242867.22,False,712680.8,False,0.0,False,763663.032,0.0,763663.032,0,False,True,
A,20170101,2017,52,2017,72,BWA,Botswana,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,242867.22,False,8,kg,242867.22,False,712680.8,False,0.0,False,763663.032,0.0,763663.032,0,False,True,
A,20170101,2017,52,2017,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,14855.73,False,8,kg,14855.73,False,14855.73,False,0.0,False,6408.845,,6408.845,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,151993.0,False,8,kg,151993.0,False,151993.0,False,,False,106201.932,,106201.932,0,False,True,
A,20170101,2017,52,2017,104,MMR,Myanmar,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,17766.24,False,8,kg,17766.24,False,17766.24,False,0.0,False,102805.96,,102805.96,0,False,True,
A,20170101,2017,52,2017,108,BDI,Burundi,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,10.0,False,8,kg,10.0,False,10.0,False,,False,102.264,,102.264,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,1000,Air,8,kg,256.0,False,8,kg,256.0,False,256.0,False,0.0,False,759.08,,759.08,0,False,True,
A,20170101,2017,52,2017,104,MMR,Myanmar,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,1000,Air,8,kg,17766.24,False,8,kg,17766.24,False,17766.24,False,0.0,False,102805.96,,102805.96,0,False,True,
A,20170101,2017,52,2017,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,2100,Sea,8,kg,231581.0,False,8,kg,231581.0,False,231581.0,False,,False,116815.138,,116815.138,0,False,True,
A,20170101,2017,52,2017,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80930,"Fruit, edible; peaches including nectarines, fresh",6,True,C01,Clearance for home use,0,2100,Sea,8,kg,2017.86,False,-1,,0.0,False,2017.86,False,0.0,False,3930.77,,3930.77,0,False,True,
A,20170101,2017,52,2017,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,2100,Sea,8,kg,342.45,False,8,kg,342.45,False,342.45,False,0.0,False,584.875,,584.875,0,False,True,
A,20170101,2017,52,2017,70,BIH,Bosnia Herzegovina,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,3000,Land,8,kg,7271492.48,False,8,kg,7271492.48,False,7271492.48,False,,False,3211740.06,,3211740.06,0,False,True,
A,20170101,2017,52,2017,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,3200,Road,8,kg,4072684.0,False,8,kg,4072684.0,False,4072684.0,False,,False,1970087.517,,1970087.517,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,3200,Road,8,kg,1099624.0,False,8,kg,1099624.0,False,1099624.0,False,0.0,False,993606.37,,993606.37,0,False,True,
A,20170101,2017,52,2017,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,3200,Road,8,kg,14510.28,False,8,kg,14510.28,False,14510.28,False,0.0,False,5797.63,,5797.63,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,3200,Road,8,kg,151993.0,False,8,kg,151993.0,False,151993.0,False,,False,106201.932,,106201.932,0,False,True,
A,20170101,2017,52,2017,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C01,Clearance for home use,0,9900,Other,8,kg,3.0,False,8,kg,3.0,False,3.0,False,0.0,False,26.34,,26.34,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C02,Reimportation in the same state,0,0,TOTAL MOT,8,kg,3900.0,False,8,kg,3900.0,False,3900.0,False,0.0,False,3900.0,,3900.0,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C02,Reimportation in the same state,0,3200,Road,8,kg,3900.0,False,8,kg,3900.0,False,3900.0,False,0.0,False,3900.0,,3900.0,0,False,True,
A,20170101,2017,52,2017,8,ALB,Albania,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,645999.6,False,8,kg,645999.6,False,645999.6,False,,False,,292389.445,292389.445,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,X,Export,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,7259163.0,False,8,kg,7259163.0,False,7259163.0,False,0.0,False,,7948588.63,7948588.63,0,False,True,
A,20170101,2017,52,2017,70,BIH,Bosnia Herzegovina,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,979212.0,False,8,kg,979212.0,False,979212.0,False,,False,,971305.64,971305.64,0,False,True,
A,20170101,2017,52,2017,72,BWA,Botswana,DX,Domestic Export,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,17.0,False,8,kg,17.0,False,16.0,False,0.0,False,0.0,53.354,53.354,0,False,True,
A,20170101,2017,52,2017,72,BWA,Botswana,X,Export,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,17.0,False,8,kg,17.0,False,16.0,False,0.0,False,0.0,53.354,53.354,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,2093619.0,False,8,kg,2093619.0,False,2093619.0,False,,False,,1385597.772,1385597.772,0,False,True,
A,20170101,2017,52,2017,104,MMR,Myanmar,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,17579.0,False,8,kg,17579.0,False,17579.0,False,0.0,False,,23015.74,23015.74,0,False,True,
A,20170101,2017,52,2017,70,BIH,Bosnia Herzegovina,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,3000,Land,8,kg,979212.0,False,8,kg,979212.0,False,979212.0,False,,False,,971305.64,971305.64,0,False,True,
A,20170101,2017,52,2017,8,ALB,Albania,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,3200,Road,8,kg,645999.6,False,8,kg,645999.6,False,645999.6,False,,False,,292389.445,292389.445,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,X,Export,0,W00,World,0,W00,World,H4,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,3200,Road,8,kg,7259163.0,False,8,kg,7259163.0,False,7259163.0,False,0.0,False,,7948588.63,7948588.63,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,3200,Road,8,kg,2093619.0,False,8,kg,2093619.0,False,2093619.0,False,,False,,1385597.772,1385597.772,0,False,True,
A,20170101,2017,52,2017,104,MMR,Myanmar,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C03,Outright exportation,0,3200,Road,8,kg,17579.0,False,8,kg,17579.0,False,17579.0,False,0.0,False,,23015.74,23015.74,0,False,True,
A,20170101,2017,52,2017,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80930,"Fruit, edible; peaches including nectarines, fresh",6,True,C20,CPC N.E.S.,0,0,TOTAL MOT,8,kg,18092.543,True,-1,,0.0,False,18092.543,True,0.0,False,43685.256,,43685.256,6,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C20,CPC N.E.S.,0,0,TOTAL MOT,8,kg,27550977.0,False,8,kg,27550977.0,False,27550977.0,False,,False,8051822.053,,8051822.053,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C20,CPC N.E.S.,0,0,TOTAL MOT,8,kg,718229.0,False,8,kg,718229.0,False,718229.0,False,,False,,283104.436,283104.436,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C20,CPC N.E.S.,0,1000,Air,8,kg,11400.0,False,8,kg,11400.0,False,11400.0,False,,False,1547.383,,1547.383,0,False,True,
A,20170101,2017,52,2017,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,80930,"Fruit, edible; peaches including nectarines, fresh",6,True,C20,CPC N.E.S.,0,2100,Sea,8,kg,18092.543,True,-1,,0.0,False,18092.543,True,0.0,False,43685.256,,43685.256,6,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C20,CPC N.E.S.,0,3100,Railway,8,kg,399171.0,False,8,kg,399171.0,False,399171.0,False,,False,,115630.751,115630.751,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,M,Import,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C20,CPC N.E.S.,0,3200,Road,8,kg,27539577.0,False,8,kg,27539577.0,False,27539577.0,False,,False,8050274.671,,8050274.671,0,False,True,
A,20170101,2017,52,2017,100,BGR,Bulgaria,X,Export,0,W00,World,0,W00,World,H5,HS,True,80930,"Fruit, edible; peaches, including nectarines, fresh",6,True,C20,CPC N.E.S.,0,3200,Road,8,kg,319058.0,False,8,kg,319058.0,False,319058.0,False,,False,,167473.685,167473.685,0,False,True,
A,20170101,2017,52,2017,4,AFG,Afghanistan,X,Export,0,W00,World,0,W00,World,H2,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,102533.0,False,8,kg,102533.0,False,102533.0,False,0.0,False,,105006.27,105006.27,0,False,True,
A,20170101,2017,52,2017,8,ALB,Albania,X,Export,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37821.0,False,8,kg,37821.0,False,37821.0,False,,False,,23746.074,23746.074,0,False,True,
A,20170101,2017,52,2017,12,DZA,Algeria,X,Export,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100.0,False,8,kg,100.0,False,100.0,False,,False,,231.53,231.53,0,False,True,
A,20170101,2017,52,2017,24,AGO,Angola,M,Import,0,W00,World,0,W00,World,H4,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14374.452,True,-1,,0.0,False,14640.642,True,,False,97739.62,50525.5,97739.62,0,False,True,
A,20170101,2017,52,2017,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,57709.534,True,-1,,0.0,False,57709.534,True,0.0,False,182766.728,,182766.728,6,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H4,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2306.28,False,8,kg,2306.28,False,2306.28,False,0.0,False,34440.57,,34440.57,0,False,True,
A,20170101,2017,52,2017,31,AZE,Azerbaijan,X,Export,0,W00,World,0,W00,World,H4,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150.0,False,8,kg,150.0,False,150.0,False,0.0,False,,270.0,270.0,0,False,True,
A,20170101,2017,52,2017,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33000.0,False,8,kg,33000.0,False,33000.0,False,34600.0,False,46912.519,44586.972,46912.519,0,False,True,
A,20170101,2017,52,2017,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3465.7,False,8,kg,3465.7,False,3465.7,False,3900.4,False,,47683.325,47683.325,0,False,True,
A,20170101,2017,52,2017,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10853946.615,True,-1,,0.0,False,10853946.615,True,,False,42469829.205,,42469829.205,0,False,True,
A,20170101,2017,52,2017,40,AUT,Austria,X,Export,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1974030.718,True,-1,,0.0,False,1974030.718,True,,False,,4426851.121,4426851.121,0,False,True,
A,20170101,2017,52,2017,44,BHS,Bahamas,M,Import,0,W00,World,0,W00,World,H4,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,154492.528,False,8,kg,154492.528,False,154492.528,False,0.0,False,1448460.13,,1448460.13,0,False,True,
A,20170101,2017,52,2017,48,BHR,Bahrain,M,Import,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,221188.28,False,8,kg,221188.28,False,221188.28,False,,False,2326209.257,,2326209.257,0,False,True,
